ROUTEID,ROUTENAME,ROADTYPE,BLOCKKEY,TOTALTRAVELLANES,TOTALTRAVELLANEWIDTH,TOTALTRAVELLANESINBOUND,TOTALTRAVELLANESOUTBOUND,SUMMARYDIRECTION,FHWAFUNCTIONALCLASS,NHSCODE,OWNERSHIP,SPEEDLIMITS_IB,SPEEDLIMITS_OB,STREETNAME,STREETTYPE,BLOCKID,DCFUNCTIONALCLASS,NHSTYPE,WARD_ID,ANC_ID,SMD_ID,BLOCK_NAME,ROAD,START,END,MIDPOINT,ADDRESS,MAR_ID,SURFACE_TYPE,OBJECTID,SHAPE,DC_MAINTENANCE_OPERATIONS,MAINTENANCE_OPERATIONS,SHAPELEN
12089762,VICTOR ST NE,1,f843a7c9c53d2a690b8a2ffc29ad0c0f,2,16,1,1,BD,7,,1,,20,VICTOR,ST,12089762-12000132_12089762-12000102_12089762,19,,5,5A,5A06,60 - 99 BLOCK OF VICTOR STREET NE,VICTOR STREET NE,60,99,80,"80 VICTOR STREET NE WASHINGTON, DC",812368,0,2793856,,1,1,0
15031912,EAST CAPITOL ST BN,1,4568be259cba5d056f2ed2e4a59d7ade,6,66,3,3,BD,3,1,1,,,EAST CAPITOL,ST,15031912-12029642_15031912-13005202_15031912,14,NHS Non-Interstate,7,7C,7C02,5053 - 5199 BLOCK OF EAST CAPITOL STREET,EAST CAPITOL CAPITOL BN,5053,5199,5126,"5126 EAST CAPITOL CAPITOL BN WASHINGTON, DC",804977,6,2793857,,1,1,0
13092882,WHEELER RD SE,1,df2ad56c5f1be505c739e01859dd3942,4,43,2,2,BD,4,,1,,20,WHEELER,RD,13092882-13087942_13092882-13061292_13092882,16,,8,8C,8C07,3500 - 3703 BLOCK OF WHEELER ROAD SE,WHEELER ROAD SE,3500,3703,3602,"3602 WHEELER ROAD SE WASHINGTON, DC",803987,7,2793858,,1,1,0
13078322,SAVANNAH ST SE,1,57763b6dbea0667c4420ac5260e117f5,2,16,1,1,BD,7,,1,,20,SAVANNAH,ST,13078322-13000502_13078322-13000602_13078322,19,,8,8C,8C04,500 - 599 BLOCK OF SAVANNAH STREET SE,SAVANNAH STREET SE,500,599,550,"550 SAVANNAH STREET SE WASHINGTON, DC",804319,0,2793859,,1,1,0
15081252,SOUTH CAPITOL ST BN,1,353a7d76bc9b32cf6c869b1589ad1f82,5,55,3,2,BD,3,1,1,,,SOUTH CAPITOL,ST,15081252-14074162_15081252-13083422_15081252,14,NHS Non-Interstate,8,8C,8C01,1701 - 2599 BLOCK OF SOUTH CAPITOL STREET,SOUTH CAPITOL CAPITOL BN,1701,2599,2150,"2150 SOUTH CAPITOL CAPITOL BN WASHINGTON, DC",817232,4,2793860,,1,1,0
13071112,POMEROY RD SE,1,b1097a08414d128f36519014528953f6,2,18,1,1,BD,5,,1,,20,POMEROY,RD,13071112-13046732_13071112-13049452_13071112,17,,8,8B,8B06,2400 - 2698 BLOCK OF MARION BARRY AVENUE SE,POMEROY AVENUE SE,2400,2698,2549,"2549 POMEROY AVENUE SE WASHINGTON, DC",817016,7,2793861,,1,1,0
15031912,EAST CAPITOL ST BN,1,370135f04f4b7db2271ab19165a3885d,6,66,3,3,BD,3,1,1,,,EAST CAPITOL,ST,15031912-13021582_15031912-12005002_15031912,14,NHS Non-Interstate,7,7C,7C03,4946 - 4999 BLOCK OF EAST CAPITOL STREET,EAST CAPITOL CAPITOL BN,4946,4999,4973,"4973 EAST CAPITOL CAPITOL BN WASHINGTON, DC",808071,7,2793862,,1,1,0
13081512,SOUTHERN AVE SE,1,706d0776e9edd9e6ceeab5b0cc71eb76,4,43,2,2,BD,4,,1,,30,SOUTHERN,AVE,13081512-13004602_13016902_13081512-13075012_13081512,16,,7,7E,7E02,4600 - 4699 BLOCK OF SOUTHERN AVENUE SE,SOUTHERN AVENUE SE,4600,4699,4650,"4650 SOUTHERN AVENUE SE WASHINGTON, DC",807054,6,2793863,,1,1,0
13033602,ERIE ST SE,1,7e96610b07b2bbca0e7dc7e2e92e8142,2,16,1,1,BD,7,,1,,25,ERIE,ST,13033602-13001802_13033602-13001832_13033602,19,,8,8A,8A04,1800 - 1815 BLOCK OF ERIE STREET SE,ERIE STREET SE,1800,1815,1808,"1808 ERIE STREET SE WASHINGTON, DC",810052,0,2793864,,1,1,0
13067022,OLD LIVINGSTON RD SE,1,ee40cb183ed33f13898805e49fb7b065,1,8,0,1,OB,7,,1,,20,OLD LIVINGSTON,RD,13067022-13056222_13067022*1-13056222_13067022,19,,8,8D,8D03,4000 - 4200 BLOCK OF OLD LIVINGSTON ROAD SE,OLD LIVINGSTON ROAD SE,4000,4200,4100,"4100 OLD LIVINGSTON ROAD SE WASHINGTON, DC",800479,0,2793865,,1,1,0
13011702,ATLANTIC ST SE,1,6d69b0db5746d2717552048bfe877adf,2,23,1,1,BD,4,,1,,25,ATLANTIC,ST,13011702-13011702_13061292_14011702_15081252-13000102_13011702,16,,8,8D,8D01,10 - 99 BLOCK OF ATLANTIC STREET SE,ATLANTIC STREET SE,10,99,55,"55 ATLANTIC STREET SE WASHINGTON, DC",806606,6,2793866,,1,1,0
13011962,AYERS PL SE,1,6bdd085d7bd4848d5f39410c1184b8b2,2,16,1,1,BD,7,,1,,25,AYERS,PL,13011962-13005002_13011962-13005102_13011962,19,,7,7E,7E05,5000 - 5099 BLOCK OF AYERS PLACE SE,AYERS PLACE SE,5000,5099,5050,"5050 AYERS PLACE SE WASHINGTON, DC",810779,0,2793867,,1,1,0
13063182,N ST SE,1,51c2a651535a368836ef2f93d97159b2,2,16,1,1,BD,7,,1,,20,N,ST,13063182-13002802_13063182-13002902_13063182,19,,7,7B,7B04,2800 - 2899 BLOCK OF N STREET SE,N STREET SE,2800,2899,2850,"2850 N STREET SE WASHINGTON, DC",801093,,2793868,,1,1,0
13018912,BUENA VISTA TER SE,1,04318f46b179f161af4aa831ebf7baef,1,16,1,0,IB,7,,1,,,BUENA VISTA,TER,13018912-13018912_13080272-13018912_13049662,19,,8,8B,8B02,3100 - 3299 BLOCK OF BUENA VISTA TERRACE SE,BUENA VISTA TERRACE SE,3100,3299,3200,"3200 BUENA VISTA TERRACE SE WASHINGTON, DC",811161,0,2793869,,1,1,0
13057852,M ST SE,1,e3e5b1df30e95d1bde7a4d1f46b4dd93,1,13,0,1,OB,7,,1,,20,M,ST,13057852-13034512_13057852-13003002_13057852_13061162,19,,7,7B,7B01,2900 - 2999 BLOCK OF M STREET SE,M STREET SE,2900,2999,2950,"2950 M STREET SE WASHINGTON, DC",805627,0,2793870,,1,1,0
13014302,BECK ST SE,1,2b851410ae891389f732e823e68fedbe,1,13,0,1,OB,7,,1,,20,BECK,ST,13014302-13009362_13014302-13014302_13081512_13089832,19,,7,7B,7B08,4100 - 4199 BLOCK OF BECK STREET SE,BECK STREET SE,4100,4199,4150,"4150 BECK STREET SE WASHINGTON, DC",805785,0,2793871,,1,1,0
13077672,S ST SE,1,adc6009ac7423ccef533c257ee20237b,2,16,1,1,BD,7,,1,,20,S,ST,13077672-13001302_13077672-13001402_13077672,19,,8,8A,8A02,1300 - 1399 BLOCK OF S STREET SE,S STREET SE,1300,1399,1350,"1350 S STREET SE WASHINGTON, DC",806858,0,2793872,,1,1,0
13072862,Q ST SE,1,dc797d67342eff6c25b8e32275dfd670,2,16,1,1,BD,7,,1,,20,Q,ST,13072862-13037312_13072862-13037242_13072862,19,,7,7B,7B07,3900 - 3999 BLOCK OF Q STREET SE,Q STREET SE,3900,3999,3950,"3950 Q STREET SE WASHINGTON, DC",809380,0,2793873,,1,1,0
14048812,IRVINGTON ST SW,1,6a5eda707e0f080cc9189cb522893469,2,18,1,1,BD,7,,1,,20,IRVINGTON,ST,14048812-14048812_14081312-14048812_14048942,19,,8,8D,8D04,100 - 107 BLOCK OF IRVINGTON STREET SW,IRVINGTON STREET SW,100,107,104,"104 IRVINGTON STREET SW WASHINGTON, DC",803348,0,2793874,,1,1,0
13066012,OAK DR SE,1,0f989b8e86719891aad76d8d6026bd3a,0,0,0,0,??,7,,1,,,OAK,DR,13066012-13000802_13066012_47001962-13066012_13084232,19,,8,8C,8C03,800 - 819 BLOCK OF OAK DRIVE SE,OAK DRIVE SE,800,819,810,"810 OAK DRIVE SE WASHINGTON, DC",817097,,2793875,,1,1,0
13079172,SEWARD SQ SE,1,a01a77b9f1709173530200f37e8a7cf8,1,14,1,0,IB,7,,1,,,SEWARD,SQ,13079172-13000402_13069812_13079172-13000502_13079172*1,19,,6,6B,6B02,400 - 499 BLOCK OF SEWARD SQUARE SE,SEWARD SQUARE SE,400,499,450,"450 SEWARD SQUARE SE WASHINGTON, DC",808522,0,2793876,,1,1,0
13038742,GAINESVILLE ST SE,1,58ae502620d2d0ef1ebfc85efe4ce8ea,1,16,1,0,IB,7,,1,,,GAINESVILLE,ST,13038742-13018912_13038742-13003002_13038742_13063502,19,,8,8B,8B02,2841 - 2999 BLOCK OF GAINESVILLE STREET SE,GAINESVILLE STREET SE,2841,2999,2920,"2920 GAINESVILLE STREET SE WASHINGTON, DC",808240,0,2793877,,1,1,0
13000902,9TH ST SE,1,9ccfd436f8971d24f449d48c622f5749,3,32,1,2,BD,7,,10,,20,9TH,ST,13000902-13000902_13022252-13000902_13063182_13069332,19,,8,8F,8F01,1250 - 1299 BLOCK OF PARSONS AVENUE SE,9TH AVENUE SE,1250,1299,1275,"1275 9TH AVENUE SE WASHINGTON, DC",815841,0,2793878,,10,73,0
13036982,FORRESTER ST SE,1,6f51b1463707fa6a4d4777fc1f1863e8,2,18,1,1,BD,7,,1,,20,FORRESTER,ST,13036982-13036982_14036982_15081252-13000102_13036982,19,,8,8D,8D06,2 - 99 BLOCK OF FORRESTER STREET SE,FORRESTER STREET SE,2,99,51,"51 FORRESTER STREET SE WASHINGTON, DC",814628,0,2793879,,1,1,0
13000802,8TH ST SE,1,d8ecdd99629a7d354fd224a882159af8,2,28,1,1,BD,4,,1,,15,8TH,ST,13000802-13000802_13038612-13000802_13047772,16,,6,6B,6B03,700 - 799 BLOCK OF 8TH STREET SE,8TH STREET SE,700,799,750,"750 8TH STREET SE WASHINGTON, DC",802233,6,2793880,,1,1,0
13077672,S ST SE,1,d9467ad1d16974b9c40c7725a1d9528c,2,16,1,1,BD,7,,1,,20,S,ST,13077672-13001702_13077672-13001802_13077672,19,,8,8A,8A02,1700 - 1799 BLOCK OF S STREET SE,S STREET SE,1700,1799,1750,"1750 S STREET SE WASHINGTON, DC",800635,0,2793881,,1,1,0
13040752,MARION BARRY AVE SE,1,9d4ecd726f61fc3917c6a8b80bc8f514,3,30,2,1,BD,4,,1,,20,MARION BARRY,AVE,13040752-13040752_13059452-13001302_13040752,16,,8,8A,8A02,1200 - 1299 BLOCK OF MARION BARRY AVENUE SE,MARION BARRY AVENUE SE,1200,1299,1250,"1250 MARION BARRY AVENUE SE WASHINGTON, DC",817011,7,2793882,,1,1,0
13088592,VALLEY AVE SE,1,223e1f0b0a60730243ba9092497cf25e,2,18,1,1,BD,7,,1,,20,VALLEY,AVE,13088592-13011702_13056222_13088592-13000402_13088592_13094902,19,,8,8D,8D08,200 - 399 BLOCK OF VALLEY AVENUE SE,VALLEY AVENUE SE,200,399,300,"300 VALLEY AVENUE SE WASHINGTON, DC",809859,0,2793883,,1,1,0
13037962,FRANKFORD ST SE,1,0e6674937d1b625615836ebf02a69345,2,16,1,1,BD,7,,1,,20,FRANKFORD,ST,13037962-13001732_13037962-13001802_13037962_13062072,19,,8,8B,8B06,1729 - 1799 BLOCK OF FRANKFORD STREET SE,FRANKFORD STREET SE,1729,1799,1764,"1764 FRANKFORD STREET SE WASHINGTON, DC",807631,0,2793884,,1,1,0
14016912,BOWEN CIR SW,1,4c61272cc5b3eff1d9bc24df7fb4bfe9,2,24,2,0,IB,7,,10,,,BOWEN,CIR,14016912-14009892_14016912_14025582-14009892_14016912_14066402,19,,8,8D,8D07,1000 - 1099 BLOCK OF BOWEN CIRCLE SW,BOWEN CIRCLE SW,1000,1099,1050,"1050 BOWEN CIRCLE SW WASHINGTON, DC",802311,0,2793885,,10,73,0
13005102,51ST ST SE,1,a2c9505510a3f7d727b3fa55ed064521,2,30,1,1,BD,5,,1,,20,51ST,ST,13005102-13005102_13008582-13005102_13011632,17,,7,7E,7E05,100 - 149 BLOCK OF 51ST STREET SE,51ST STREET SE,100,149,125,"125 51ST STREET SE WASHINGTON, DC",806809,7,2793886,,1,1,0
14017422,BRANDYWINE PL SW,1,2646ea89a25d0436e6990d9b4a32b0ae,2,16,1,1,BD,7,,1,,20,BRANDYWINE,PL,14017422-14000102_14017422-14000202_14017422,19,,8,8D,8D01,100 - 199 BLOCK OF BRANDYWINE PLACE SW,BRANDYWINE PLACE SW,100,199,150,"150 BRANDYWINE PLACE SW WASHINGTON, DC",814046,0,2793887,,1,1,0
14069382A,PATRICK CIR SW,1,20f3d7bf6083256d01ff08815126f386,1,10,0,0,BD,7,,9,,,PATRICK,CIR,14069382A-14069382A_14091322*1-14023172_14069382A,19,,8,8D,8D02,5520 - 5529 BLOCK OF PATRICK CIRCLE SW,PATRICK CIRCLE SW,5520,5529,5525,"5525 PATRICK CIRCLE SW WASHINGTON, DC",810516,0,2793888,,9,72,0
13022102,CHAPLIN ST SE,1,9639a60345f545cd3547dbbb3ef0ed12,2,18,1,1,BD,7,,1,,20,CHAPLIN,ST,13022102-13022102_13045432*1-13019432_13022102_13042442,19,,7,7E,7E01,700 - 799 BLOCK OF CHAPLIN STREET SE,CHAPLIN STREET SE,700,799,750,"750 CHAPLIN STREET SE WASHINGTON, DC",804528,0,2793889,,1,1,0
13092952,WHITE PL SE,1,8b77bb37dbeaaf408e151776b6bcca3d,2,16,1,1,BD,7,,1,,20,WHITE,PL,13092952-13061162_13061162A_13061162A_13061162A_13064872_13092952-13068832_13092952,19,,8,8A,8A03,1500 - 1599 BLOCK OF WHITE PLACE SE,WHITE PLACE SE,1500,1599,1550,"1550 WHITE PLACE SE WASHINGTON, DC",803137,0,2793890,,1,1,0
13033602,ERIE ST SE,1,3725b5136397997646ed056b44cac214,2,20,1,1,BD,7,,1,,20,ERIE,ST,13033602-13033602_13063502-13002902_13033602,19,,7,7B,7B05,2800 - 2899 BLOCK OF ERIE STREET SE,ERIE STREET SE,2800,2899,2850,"2850 ERIE STREET SE WASHINGTON, DC",801079,0,2793891,,1,1,0
13005402,54TH ST SE,1,1e59b118a8b48ace35bc542173860bcc,2,16,1,1,BD,7,,1,,20,54TH,ST,13005402-13005402_13019952-13005402_13026912,19,,7,7E,7E03,350 - 399 BLOCK OF 54TH STREET SE,54TH STREET SE,350,399,375,"375 54TH STREET SE WASHINGTON, DC",814626,0,2793892,,1,1,0
13082352,STANTON RD SE,1,90d59ea617113209d54f2a39aa07c973,2,16,1,1,BD,5,,1,,25,STANTON,RD,13082352-13009362_13082352-13078322_13082352,17,,8,8C,8C08,3300 - 3399 BLOCK OF STANTON ROAD SE,STANTON ROAD SE,3300,3399,3350,"3350 STANTON ROAD SE WASHINGTON, DC",813556,7,2793893,,1,1,0
13000302,3RD ST SE,1,02f73b5e760c5969631b1f15c4d77ca6,1,14,1,0,IB,7,,1,,,3RD,ST,13000302-13000302_13008582-13000302_13047972_36004012,19,,6,6B,6B02,100 - 199 BLOCK OF 3RD STREET SE,3RD STREET SE,100,199,150,"150 3RD STREET SE WASHINGTON, DC",805618,0,2793894,,1,1,0
13011632,ASTOR PL SE,1,84e582fc068848c3e9b7cb4abfe432ac,2,16,1,1,BD,7,,1,,20,ASTOR,PL,13011632-13005102_13011632-13005302_13011632,19,,7,7E,7E06,5100 - 5299 BLOCK OF ASTOR PLACE SE,ASTOR PLACE SE,5100,5299,5200,"5200 ASTOR PLACE SE WASHINGTON, DC",801461,0,2793895,,1,1,0
13049532,JASPER PL SE,1,5fa927ea1fd650d2c358e7d11200085e,2,18,1,1,BD,7,,1,,20,JASPER,PL,13049532-13018522_13049532-13049532_13082352,19,,8,8C,8C03,1300 - 1399 BLOCK OF JASPER PLACE SE,JASPER PLACE SE,1300,1399,1350,"1350 JASPER PLACE SE WASHINGTON, DC",808478,0,2793896,,1,1,0
13037242,FORT DAVIS PL SE,1,4d16f932cadd93899fe0b049325b8500,2,18,1,1,BD,7,,1,,20,FORT DAVIS,PL,13037242-13004002_13037242-13037242_13072862,19,,7,7B,7B07,1600 - 1611 BLOCK OF FORT DAVIS PLACE SE,FORT DAVIS PLACE SE,1600,1611,1606,"1606 FORT DAVIS PLACE SE WASHINGTON, DC",810245,0,2793897,,1,1,0
13015342,BENNING RD SE,1,ba9cd90e6335cfbc134e104b503bdaa6,4,40,2,2,BD,4,,1,,20,BENNING,RD,13015342-13012092_13015342_58002062-13015342_13019822,16,,7,7E,7E04,4555 - 4612 BLOCK OF BENNING ROAD SE,BENNING ROAD SE,4555,4612,4584,"4584 BENNING ROAD SE WASHINGTON, DC",801135,6,2793898,,1,1,0
13000402,4TH ST SE,1,d4787b0465ccaee05d247685eec47d3c,1,11,0,1,OB,5,,1,,20,4TH,ST,13000402-12000402_13000402_15031912-13000402_13008582,17,,6,6B,6B02,1 - 99 BLOCK OF 4TH STREET SE,4TH STREET SE,1,99,50,"50 4TH STREET SE WASHINGTON, DC",816777,6,2793899,,1,1,0
13094142,WOODLAWN CEMETERY DR SE,1,c585085cbdd24b339d6e12a11bb05068,1,10,0,0,BD,7,,5,,20,WOODLAWN CEMETERY,DR,13094142-13094142_13094142A-13094142_13094142A,19,,7,7E,7E07,0 - 0 BLOCK OF WOODLAWN CEMETERY DRIVE SE,WOODLAWN CEMETERY DRIVE SE,0,0,0,"0 WOODLAWN CEMETERY DRIVE SE WASHINGTON, DC",816686,,2793900,,5,26,0
14016862,BOUNDARY RD SW,1,0f1ebc29a868f82b9dfc2ecd69c02d70,2,25,1,1,BD,7,,10,,20,BOUNDARY,RD,14016862-14016862_14018022-14016862_14022202_14028302,19,,8,8C,8C01,100 - 199 BLOCK OF BOUNDARY ROAD SW,BOUNDARY ROAD SW,100,199,150,"150 BOUNDARY ROAD SW WASHINGTON, DC",816494,0,2793901,,10,73,0
13064872,NICHOLSON ST SE,1,f95425d1e73ee32f097e604c67a3d3d2,2,16,1,1,BD,7,,1,,20,NICHOLSON,ST,13064872-13002202_13034512_13064872-13064872_13072602,19,,7,7B,7B01,2200 - 2299 BLOCK OF NICHOLSON STREET SE,NICHOLSON STREET SE,2200,2299,2250,"2250 NICHOLSON STREET SE WASHINGTON, DC",801007,0,2793902,,1,1,0
13082352,STANTON RD SE,1,ac5315b2af3f1cb540e399702bc9a665,2,16,1,1,BD,5,,1,,20,STANTON,RD,13082352-13082352_13086312-13080292_13082352,17,,8,8C,8C08,3156 - 3248 BLOCK OF STANTON ROAD SE,STANTON ROAD SE,3156,3248,3202,"3202 STANTON ROAD SE WASHINGTON, DC",815443,6,2793903,,1,1,0
13026912,D ST SE,1,5d4167c2588519e97d37ae9b7addcc39,2,20,1,1,BD,7,,1,,20,D,ST,13026912-13000902_13026912-13001002_13026912,19,,6,6B,6B04,900 - 999 BLOCK OF D STREET SE,D STREET SE,900,999,950,"950 D STREET SE WASHINGTON, DC",814674,0,2793904,,1,1,0
13043612,HARTFORD ST SE,1,c8ff16a178b5083d92fd5ca143b62bd1,2,18,1,1,BD,7,,1,,20,HARTFORD,ST,13043612-13009362_13043612-13003002_13043612_47020232,19,,8,8B,8B02,2701 - 2899 BLOCK OF HARTFORD STREET SE,HARTFORD STREET SE,2701,2899,2800,"2800 HARTFORD STREET SE WASHINGTON, DC",805190,0,2793905,,1,1,0
13071892,POTOMAC AVE SE,1,4906e0eef768e5909e9699a4c5d7dbb6,2,24,1,1,BD,5,,1,,20,POTOMAC,AVE,13071892-13038612_13052262_13071892-13001602_13071892,17,,6,6B,6B09,1500 - 1599 BLOCK OF POTOMAC AVENUE SE,POTOMAC AVENUE SE,1500,1599,1550,"1550 POTOMAC AVENUE SE WASHINGTON, DC",810504,7,2793906,,1,1,0
13030682,DUBOIS PL SE,1,022de53dd4def78c174ec64f90fb74e3,2,18,1,1,BD,7,,1,,20,DUBOIS,PL,13030682-13019042_13030682-13022102_13030682,19,,7,7F,7F05,4300 - 4406 BLOCK OF DUBOIS PLACE SE,DUBOIS PLACE SE,4300,4406,4353,"4353 DUBOIS PLACE SE WASHINGTON, DC",803364,0,2793907,,1,1,0
14060412A,MEMORIAL AVE SW,1,4e1e1ff89d65e1da690b80fe3ec92f99,3,30,3,0,IB,3,1,2,,,MEMORIAL,AVE,14060412A-14060412_14060412A_14060412A_14097212-14060412A_14091241,14,NHS Non-Interstate,2,2A,2A01,0 - 0 BLOCK OF MEMORIAL AVENUE SW,MEMORIAL AVENUE SW,0,0,0,"0 MEMORIAL AVENUE SW WASHINGTON, DC",804022,6,2793908,,2,66,0
13081512,SOUTHERN AVE SE,1,3bc54f7adbd76f2c4c5ef713e8f1011f,2,24,1,1,BD,4,,1,,25,SOUTHERN,AVE,13081512-13021582_13081512-13005732_13081512,16,,7,7C,7C08,5632 - 5720 BLOCK OF SOUTHERN AVENUE SE,SOUTHERN AVENUE SE,5632,5720,5676,"5676 SOUTHERN AVENUE SE WASHINGTON, DC",804714,6,2793909,,1,1,0
13031002,DUNBAR RD SE,1,8a028dc792baccb81bf6644148f20b26,1,14,0,0,BD,7,,1,,20,DUNBAR,RD,13031002-13031002_13082352_36005092-13031002_13071112,19,,8,8C,8C01,2600 - 2699 BLOCK OF DUNBAR ROAD SE,DUNBAR ROAD SE,2600,2699,2650,"2650 DUNBAR ROAD SE WASHINGTON, DC",808532,0,2793910,,1,1,0
13045432,HILLTOP TER SE,1,eaf9874c8380ed83ef43d6d78af543ac,2,18,1,1,BD,7,,1,,20,HILLTOP,TER,13045432-13009362_13045432-13004602_13045432,19,,7,7E,7E02,900 - 4456 BLOCK OF HILLTOP TERRACE SE,HILLTOP TERRACE SE,900,4456,2678,"2678 HILLTOP TERRACE SE WASHINGTON, DC",805872,0,2793911,,1,1,0
13003302,33RD ST SE,1,31f87232636ebc11ebac4d8accd1ed4e,2,16,1,1,BD,7,,1,,20,33RD,ST,13003302-13003302_13031332-13003302_13034382,19,,7,7B,7B01,500 - 599 BLOCK OF 33RD STREET SE,33RD STREET SE,500,599,550,"550 33RD STREET SE WASHINGTON, DC",808402,0,2793912,,1,1,0
13021202,CEDAR DR SE,1,406adf0d79f894d9787f273c0b0be75c,2,24,1,1,BD,7,,7,,20,CEDAR,DR,13021202-13021202_13044202-13021202_13040712,19,,8,8C,8C01,0 - 0 BLOCK OF CEDAR DRIVE SE,CEDAR DRIVE SE,0,0,0,"0 CEDAR DRIVE SE WASHINGTON, DC",817255,0,2793913,,7,21,0
14016502,BLANCHARD DR SW,1,1d880f5b7675250a847535bbf840e93c,2,32,1,1,BD,7,,9,,20,BLANCHARD,DR,14016502-14016502_14078722-14016502_14051702,19,,8,8D,8D07,346 - 361 BLOCK OF BLANCHARD DRIVE SW,BLANCHARD DRIVE SW,346,361,354,"354 BLANCHARD DRIVE SW WASHINGTON, DC",815812,0,2793914,,9,72,0
13052262,KENTUCKY AVE SE,1,26ad93c4d4aa571c8784b34ec34d00d4,2,24,2,0,IB,5,,1,,,KENTUCKY,AVE,13052262-13001602_13042442_13052262-13013522_13052262,17,,6,6B,6B09,800 - 899 BLOCK OF KENTUCKY AVENUE SE,KENTUCKY AVENUE SE,800,899,850,"850 KENTUCKY AVENUE SE WASHINGTON, DC",813128,7,2793915,,1,1,0
13000932,9TH PL SE,1,ed5c073efa6addfed0895e18823193d3,1,10,1,0,IB,7,,1,,,9TH,PL,13000932-13000932_13009362-13000932_13078322,19,,8,8C,8C07,3200 - 3299 BLOCK OF 9TH PLACE SE,9TH PLACE SE,3200,3299,3250,"3250 9TH PLACE SE WASHINGTON, DC",803679,0,2793916,,1,1,0
13064282,NEW JERSEY AVE SE,1,653bfb7be0ec3c28cad1658c92260bc6,2,22,1,1,BD,5,,1,,20,NEW JERSEY,AVE,13064282-13049072_13064282-13031332_13064282_13065392,17,,6,6B,6B01,423 - 499 BLOCK OF NEW JERSEY AVENUE SE,NEW JERSEY AVENUE SE,423,499,461,"461 NEW JERSEY AVENUE SE WASHINGTON, DC",804914,6,2793917,,1,1,0
13001502,15TH ST SE,1,bf76cbbf3cf35b3db4579cb3c04fd27f,1,16,0,1,OB,5,,1,,20,15TH,ST,13001502-13001502_13038612-13001502_13071892,17,,6,6B,6B09,600 - 699 BLOCK OF 15TH STREET SE,15TH STREET SE,600,699,650,"650 15TH STREET SE WASHINGTON, DC",808652,6,2793918,,1,1,0
12089112,VARNUM ST NE,1,1a9fc25f31e25c2d2953c9701cd3f9ff,2,32,1,1,BD,7,,1,,20,VARNUM,ST,12089112-12002202_12089112_47069322-12031982_12089112,19,,5,5B,5B01,2200 - 2243 BLOCK OF VARNUM STREET NE,VARNUM STREET NE,2200,2243,2222,"2222 VARNUM STREET NE WASHINGTON, DC",814268,0,2793919,,1,1,0
13001002,10TH ST SE,1,4a35dd331a58023c2fee891a74acbe3b,2,16,1,1,BD,7,,1,,20,10TH,ST,13001002-13001002_13031332-13001002_13038612,19,,6,6B,6B04,500 - 699 BLOCK OF 10TH STREET SE,10TH STREET SE,500,699,600,"600 10TH STREET SE WASHINGTON, DC",815336,0,2793920,,1,1,0
13020732,CARPENTER ST SE,1,258f413470557600a9c5abb222f9b167,2,16,1,1,BD,7,,1,,25,CARPENTER,ST,13020732-13003332_13020732-13020732_13044982*1,19,,7,7B,7B04,3300 - 3399 BLOCK OF CARPENTER STREET SE,CARPENTER STREET SE,3300,3399,3350,"3350 CARPENTER STREET SE WASHINGTON, DC",805189,0,2793921,,1,1,0
14088872,VAN KUREN AVE SW,1,92393b15560ff791b9e58137831d8691,1,16,0,1,OB,7,,10,,,VAN KUREN,AVE,14088872-14000902_14088872-14009892_14088872,19,,8,8D,8D07,950 - 999 BLOCK OF VAN KUREN AVENUE SW,VAN KUREN AVENUE SW,950,999,975,"975 VAN KUREN AVENUE SW WASHINGTON, DC",816485,0,2793922,,10,73,0
13074912,REDWOOD DR SE,1,6cb2e70e7e050a9fb9e866f47705c64f,2,24,1,1,BD,7,,7,,20,REDWOOD,DR,13074912-13074912_13093532-13074912_13082052*1,19,,8,8C,8C01,0 - 0 BLOCK OF REDWOOD DRIVE SE,REDWOOD DRIVE SE,0,0,0,"0 REDWOOD DRIVE SE WASHINGTON, DC",805521,0,2793923,,7,21,0
13043162,HANNA PL SE,1,05f08fea6b00d9f164350588dcc67934,2,16,1,1,BD,7,,1,,20,HANNA,PL,13043162-13005102_13043162-00001,19,,7,7E,7E03,5100 - 5199 BLOCK OF HANNA PLACE SE,HANNA PLACE SE,5100,5199,5150,"5150 HANNA PLACE SE WASHINGTON, DC",800601,0,2793924,,1,1,0
13074552,RANDLE PL SE,1,0dbfdf0c1bed0df14b3a19fb8056e58d,2,24,1,1,BD,5,,1,,20,RANDLE,PL,13074552-13059452_13074292_13074552-13009362_13074552,17,,8,8C,8C03,3100 - 3199 BLOCK OF RANDLE PLACE SE,RANDLE PLACE SE,3100,3199,3150,"3150 RANDLE PLACE SE WASHINGTON, DC",803174,6,2793925,,1,1,0
13038612,G ST SE,1,111ed2bcbba2781cd22db47328967384,2,18,1,1,BD,5,,1,,20,G,ST,13038612-13038612_13049042-13005102_13035812_13038612,17,,7,7E,7E03,4921- 5099 BLOCK OF G STREET SE,G STREET SE,4921,5099,5010,"5010 G STREET SE WASHINGTON, DC",815560,7,2793926,,1,1,0
